EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
330,28.84,28.84,28.83,28.83,5000
331,28.84,28.84,28.83,28.83,7900
332,28.85,28.85,28.85,28.85,1800
335,28.83,28.83,28.83,28.83,226
337,28.84,28.84,28.84,28.84,900
338,28.84,28.84,28.84,28.84,900
344,28.84,28.85,28.84,28.85,1600
388,28.96,28.96,28.96,28.96,7800
390,28.95,28.95,28.95,28.95,154
a1426512600,29.09,29.09,29.09,29.09,1761
70,29.15,29.15,29.15,29.15,400
156,29.2,29.2,29.2,29.2,150
160,29.19,29.19,29.19,29.19,200
171,29.17,29.17,29.17,29.17,300
315,29.24,29.24,29.24,29.24,997
316,29.25,29.25,29.25,29.25,552
319,29.23,29.23,29.23,29.23,700
390,29.21,29.21,29.21,29.21,300
a1426599000,29.17,29.17,29.17,29.17,636
50,29.09,29.09,29.09,29.09,100
77,29.149,29.149,29.149,29.149,100
93,29.09,29.1,29.09,29.09,4100
107,29.09,29.09,29.09,29.09,100
156,29.05,29.05,29.05,29.05,1600
275,29.19,29.19,29.19,29.19,200
287,29.15,29.15,29.15,29.15,100
294,29.15,29.15,29.15,29.15,500
321,29.14,29.14,29.14,29.14,700
343,29.23,29.23,29.23,29.23,1000
354,29.23,29.23,29.23,29.23,190
371,29.23,29.23,29.23,29.23,1700
a1426685400,29.24,29.24,29.24,29.24,2364
4,29.15,29.15,29.15,29.15,200
28,29.1,29.1,29.1,29.1,100
82,29.13,29.13,29.13,29.13,700
167,29.11,29.11,29.11,29.11,100
210,29.08,29.08,29.08,29.08,800
280,29.29,29.29,29.29,29.29,200
303,29.36,29.36,29.36,29.36,200
304,29.4,29.4,29.4,29.4,0
318,29.4,29.4,29.4,29.4,0
319,29.38,29.39,29.38,29.39,0
